inquiry_id,ind_det_credit_debts_balance,ind_det_debts_interestRate,ind_det_debts_currentBalancet,ind_det_debts_monthlyPayment,ind_det_debts_originalAmount,ind_det_expenses_monthlyAmount,ind_det_incomes_tyoe,ind_det_incomes_amount,tax_account_connected,has_no_incomes,has_no_expenses,has_no_debts,has_no_credit_debts,years_in_industry,years_as_management,ever_filed_bankruptcy,ongoing_lawsuits,credit_check_consent,citizenship_status
61a9579b-21d6-4942-8edb-814a8deb9fa9,"[655170, 1096096, 415157]","[11.825940459659902, 7.306362201734603, 8.838977915384596, 10.975381720571882]","[3686318, 2566286, 4386557, 307490]","[76798, 42771, 73109, 8541]","[4793922, 3785509, 4434525, 8052633]","[162275, 101087]","['salary', 'investment', 'freelance']","[18018646, 2519047, 6435535]",0,0,0,0,0,2,3,1,0,1,permanentResident
8b7f9ad2-3f67-4feb-a928-35fc754dfc8e,"[318523, 1367573, 1650264, 1530663]","[17.47347145965269, 12.738885829593608]","[810686, 2755594]","[13511, 32805]","[4265822, 4776356]","[76269, 71101]","['salary', 'freelance']","[15542133, 5692194]",0,0,0,0,0,7,11,1,0,1,citizen
2f51cb15-02f9-44ec-a021-2ec4c3e26ced,[156041],"[8.035702570912045, 6.697458910283519]","[1171050, 16576925]","[16265, 138141]","[4789897, 18955898]","[19548, 34045, 133638, 102198, 132427]","['investment', 'investment', 'bonus']","[9372151, 5578327, 370507]",0,0,0,0,0,16,7,0,1,1,citizen
763f3ba1-e132-4b91-99e9-8816327aafd7,[120135],"[10.718769856201945, 6.361591456899127, 7.129197652987283, 6.290920091307841, 13.744416923229132]","[151446, 3464067, 342026, 2386169, 190063]","[12621, 22206, 1425, 7954, 7919]","[3955365, 6862218, 500000, 5000000, 200000]","[17083, 14978, 37021, 30518, 31035]",['investment'],[5821909],0,0,0,0,0,26,22,0,0,1,citizen
1b42bcea-0404-49e4-8240-17e62fb6ae11,"[513346, 897086, 887536, 775595]","[4.037833714208767, 19.03946994843888]","[10192939, 1346898]","[70784, 16035]","[17689882, 3617500]","[27857, 35443, 123940, 57020]","['salary', 'freelance', 'freelance']","[10503182, 10920039, 3490744]",0,0,0,0,0,12,24,0,0,1,citizen
513393a0-8fc4-4abe-aa45-75c313af2c54,"[1147164, 273076, 556260]","[11.978371327174887, 4.791989857085218, 11.370585676055981, 5.126553834332032, 6.864298021655355]","[1263666, 15678365, 4003435, 2759010, 559962]","[105306, 130653, 111207, 13525, 9333]","[4803688, 18568849, 4206507, 6148068, 953416]","[142868, 135077, 22365, 138979]",['salary'],[17073057],0,0,0,0,0,10,19,1,1,1,other
3b48695c-73b1-4b7c-929a-45ff6b1e3f1b,[825628],"[17.067801408018134, 6.223806669294971]","[1618342, 185336]","[26972, 2574]","[2130646, 254360]","[130862, 257439, 84515, 156798]","['salary', 'salary']","[12597743, 17753000]",0,0,0,0,0,23,24,0,0,1,permanentResident
dc0a9700-10d4-47a1-a417-b7ded025b512,[620106],"[6.218272903468355, 9.277912194518809, 5.743897533713643, 10.227770803540992, 15.80098119902994]","[2454554, 1929464, 2329429, 923817, 286822]","[12784, 53596, 27731, 12831, 11951]","[13103234, 6043011, 2480479, 3277095, 2490853]","[178093, 107838]","['bonus', 'salary', 'freelance']","[2653339, 20273414, 4646818]",0,0,0,0,0,27,17,0,0,1,other
a9ed2019-b569-4e7c-89eb-1fcc8f0f8dea,"[100000, 100001, 100000, 100000]","[8.290672978283602, 4.031504811152129, 4.863494713328462]","[123222, 997261, 298641]","[3423, 13851, 1914]","[1000000, 1000000, 500000]","[10001, 10000]",['bonus'],[402096],0,0,0,0,0,22,25,0,1,1,permanentResident
4bc5cdff-f960-4e58-a787-c0318693043b,"[917076, 131473]","[12.456118520656286, 6.784298245361671]","[1300680, 2601815]","[21678, 13551]","[1576156, 5502329]","[95529, 97995, 96633, 95396, 91677]","['investment', 'investment', 'freelance']","[8273370, 1145238, 5470629]",0,0,0,0,0,18,6,1,0,1,permanentResident
f299b462-ef0b-48d6-ab5f-8443007307ab,[612005],"[6.825826899258364, 7.053832764200302, 5.238436487086609, 7.386330269690326]","[6642020, 7464942, 709364, 1192523]","[30750, 103680, 4222, 6625]","[6899795, 8001984, 1140241, 3287834]","[102125, 130261, 52445, 53666]","['freelance', 'salary']","[4163882, 17971201]",0,0,0,0,0,16,12,0,0,1,other
ab12748e-3165-442e-9ece-3a79dff66d1a,"[100000, 100001]","[11.831780743391057, 4.104877338636572, 6.090788395882626]","[154410, 679598, 636154]","[3217, 18878, 8835]","[618874, 1454137, 1000000]","[14065, 19328, 16215, 14220]",['investment'],[2392843],0,0,0,0,0,26,27,0,0,1,citizen
d571544f-93c5-47b0-8ac7-fda3a75d33bd,"[100000, 100000, 100001]","[5.599454144977409, 9.083114499125614, 4.723076573684687, 7.059051593251825]","[423652, 113902, 652072, 145594]","[1217, 2373, 7763, 6066]","[5000000, 200000, 1000000, 200000]","[10000, 10001, 10001, 10001, 10001, 10001]",['bonus'],[551627],0,0,0,0,0,1,18,0,0,1,permanentResident
0e7261e8-ec58-423c-9082-479baaf651fb,"[1917091, 699985, 2232728, 944455]",[17.845426624483327],[501822],[10455],[1843983],"[81225, 82884, 111759, 33606, 13236]","['freelance', 'salary']","[6385018, 21981251]",0,0,0,0,0,8,29,0,0,1,permanentResident
528471a2-7862-425c-9582-78e82192e83d,"[186709, 178171]","[6.909898456419178, 7.996276808792494]","[1205020, 1551421]","[4017, 43095]","[19369731, 1920421]","[51006, 26180, 72003, 56472, 17650, 20243]",['freelance'],[10511332],0,0,0,0,0,7,19,0,0,1,other
be191b7a-9346-4d1a-b510-8bdbb325c884,"[383214, 107256, 256359]",[19.863946699513054],[594742],[24781],[4996539],"[38202, 25414, 52312, 33172]","['freelance', 'freelance']","[7045998, 2409473]",0,0,0,0,0,16,9,0,0,1,citizen
b617c5bd-5e89-4342-b310-343fe8350ee9,[947669],"[10.047107410674148, 17.211083470792815, 6.351953014653525]","[387700, 2383759, 3647674]","[4615, 66216, 101324]","[7893988, 4554958, 6533369]","[215656, 223889, 222386, 208020, 134754]","['investment', 'salary']","[6673520, 17699360]",0,0,0,0,0,4,20,1,0,1,citizen
1927f4d6-1af1-4535-b70b-a603bba272d7,[643340],"[7.974536841018887, 15.56574249077984, 11.56497582861332, 6.043406391395705, 10.580012257281897]","[727167, 702560, 3290506, 5444305, 953167]","[12119, 14637, 68552, 45369, 15886]","[3248709, 932890, 5073458, 16335656, 3571667]","[62768, 198993, 17747]","['bonus', 'salary']","[3202759, 23652900]",0,0,0,0,0,26,12,0,0,1,other
f9a3da6d-cf9a-462f-b871-4cf428cf04d5,"[238623, 407306, 320838, 315676]","[5.19944500197059, 6.342832802822347, 10.791695810362032]","[1374025, 4109514, 1374291]","[7156, 31133, 28631]","[4149123, 6608002, 1978643]","[49226, 52724, 52169, 64531]","['investment', 'freelance', 'investment']","[8629181, 3294634, 2600120]",0,0,0,0,0,9,15,0,0,1,permanentResident
c69ea575-237f-4c96-9ccd-cd66bc8f91f8,"[214446, 526769]","[11.202135401332509, 4.799044096040912, 17.71248829392716]","[883499, 17992647, 497658]","[12271, 83299, 10368]","[2015565, 18404086, 531603]","[10540, 20423, 77912, 15440, 29283]","['investment', 'bonus']","[9977172, 674676]",0,0,0,0,0,1,5,0,0,1,other
066b14b4-9ea3-48aa-9d6a-10358a7e3b15,"[100001, 100000]","[4.40700446293251, 5.108530987434683, 5.921499606750356, 13.387433773561213, 5.782528139996523]","[556775, 3464227, 437580, 167485, 1114768]","[7733, 26244, 2279, 13957, 5161]","[1018336, 5000000, 500000, 200000, 5000000]","[10000, 10001, 10001, 10001]","['bonus', 'bonus']","[494181, 362686]",0,0,0,0,0,6,27,1,0,1,citizen
152ead8a-b21a-4c05-8880-4e9224f7bf9f,[114921],"[7.473730297091986, 3.822425609340237]","[1057989, 1932136]","[5186, 11501]","[3088280, 5000000]","[12857, 10003]",['investment'],[1721426],0,0,0,0,0,25,10,0,0,1,other
e2d123d3-9061-4fcd-a806-4d81328587b1,"[118582, 109330, 108853]","[6.866094124215086, 3.69966346308337, 7.598916455364459, 4.858496031042772]","[1294096, 1640545, 448761, 1894411]","[5991, 4557, 4155, 7893]","[2236553, 5000000, 500000, 5000000]","[40351, 30211, 54846]","['investment', 'bonus']","[4549025, 1877889]",0,0,0,0,0,7,8,0,0,1,citizen
83f3b395-b1f2-455a-bcdf-342e68bb30cc,"[426908, 387539]","[7.521111135404043, 9.341181943209264, 15.758160191727635]","[3894192, 701818, 248333]","[46359, 8355, 2956]","[5281986, 2721724, 2281328]","[90436, 37119]","['freelance', 'investment', 'investment']","[3104508, 2161859, 7590847]",0,0,0,0,0,6,10,0,1,1,other
01c0c7f0-aed6-488c-8344-408f8ce3186e,"[236283, 423743]","[9.777224549087547, 9.528311981680314, 8.837464912410546, 5.568270357206549, 14.121746104415905]","[811317, 3818017, 813685, 14423126, 1062300]","[11268, 63634, 9687, 171704, 22131]","[2675916, 6758276, 2814907, 15224366, 1735721]","[56455, 42344, 57547, 18933]","['bonus', 'investment', 'freelance']","[2960743, 6313299, 3344486]",0,0,0,0,0,14,26,1,0,1,permanentResident
734ba69f-ef08-4f27-9cfc-35ce46b12a25,"[420313, 1150749, 989287]","[3.564302038534727, 6.894554016428986]","[11580869, 7381764]","[37118, 41010]","[41393140, 14260689]","[121328, 63423]","['salary', 'bonus']","[24579185, 689239]",0,0,0,0,0,4,6,0,0,1,citizen
b6bdc831-6c46-4958-834b-b145126de15a,"[2233591, 1506926, 106542, 655282]",[11.95020307930578],[3234058],[44917],[5557379],"[121351, 39568, 58969, 130625, 17930, 48448]","['bonus', 'investment', 'salary']","[1412451, 8885613, 22091960]",0,0,0,0,0,26,30,0,0,1,citizen
0068621e-199e-4126-a10f-cff3f3219812,"[185520, 609072, 656528, 696591]","[6.3588748285662735, 5.981056270640659, 5.873371498968108]","[2481123, 1852398, 2470578]","[41352, 8125, 34314]","[3142766, 11477417, 5890008]","[34722, 52796, 51085, 44370, 31638]",['salary'],[10146122],0,0,0,0,0,13,24,0,0,1,other
96b15519-a73f-45f8-9afa-3632b2b20e20,[332957],"[5.5208728377652925, 6.158152540269596]","[4615731, 1871491]","[22626, 38989]","[7152351, 2134949]","[104353, 39461, 39796, 26740, 149363, 65228]",['salary'],[18409592],0,0,0,0,0,17,5,0,0,1,other
f3da5b33-d09b-4eb5-b1ca-e04c6c91e4c2,"[149900, 158329]","[6.795081317831837, 4.826194405737709]","[3817196, 404067]","[79525, 3061]","[8613072, 5014337]","[66749, 40967, 32399]",['salary'],[8111688],0,0,0,0,0,5,11,0,0,1,citizen
bcbf20d9-f4d8-4b00-a30d-ceff046b1a5c,"[145506, 174449, 257577, 345194]","[3.524578514109052, 7.32949702595107, 5.981030485768369, 10.079328068287925]","[8911773, 754792, 622658, 192505]","[25609, 3700, 2883, 4011]","[10415447, 892004, 1620080, 1000000]","[44251, 15306, 44526, 18640, 10481]","['investment', 'investment']","[4014832, 2730028]",0,0,0,0,0,23,21,0,0,1,permanentResident
4549eb79-2934-4ab8-940f-3c9c3f5b6427,"[240559, 136607, 103227, 238249]",[4.887412683200353],[541792],[5017],[667423],"[10759, 37906, 22262, 42056]",['investment'],[5028233],0,0,0,0,0,20,5,0,1,1,other
6a325b5f-2392-4d34-a841-f7605db520da,"[718984, 648045, 758748]","[4.314783944623741, 16.002227343011192, 16.259201224176273]","[5178249, 3002336, 1385858]","[61646, 35742, 16498]","[6875847, 4912261, 1442855]","[31483, 86530]","['bonus', 'investment', 'salary']","[3056287, 2785744, 18524812]",0,0,0,0,0,29,1,0,0,1,permanentResident
c8952f1f-19bb-415e-86da-c10cbbf70e27,[354223],[3.145895486127813],[19844774],[78749],[37547685],"[18416, 96928, 99879, 52400]","['freelance', 'investment']","[5748231, 7948547]",0,0,0,0,0,1,14,0,1,1,other
cba319aa-8c53-4b84-a42a-f947b63a6d83,"[482793, 724540, 560983]","[7.552457080657097, 3.227301181611239, 6.937015984836992, 3.6260923017866564, 7.781758355272537]","[3311911, 5899910, 4096754, 3853013, 227417]","[91998, 16954, 113799, 16899, 3159]","[9249147, 27386069, 4140523, 5000000, 500000]","[120326, 146745, 125894, 27674, 139053]","['salary', 'freelance']","[15425414, 5800231]",0,0,0,0,0,19,5,1,0,1,other
a954bfca-e14a-4c46-9456-1007ca733475,[141211],"[6.075956276840302, 4.569150717190295]","[9668172, 7956326]","[40284, 30138]","[11161966, 14868939]","[44228, 26627, 55655, 64394, 96158]","['freelance', 'bonus']","[9668907, 4139980]",0,0,0,0,0,4,14,0,0,1,permanentResident
abe7fd09-4b50-4584-af12-b97e80313b88,[107232],"[9.221685358175188, 5.6745539488139025, 5.024523165521668, 7.80571448506762]","[5982297, 762883, 476168, 206553]","[83087, 12715, 1526, 906]","[8208146, 1000000, 5000000, 500000]","[26357, 23303]",['freelance'],[4768047],0,0,0,0,0,26,16,1,0,1,citizen
712e046c-e7f9-499f-b7cc-96c0dff747c1,"[590832, 716532]","[3.8458274912760735, 7.52282428824212, 6.587875913070126, 5.177521151309943]","[9353005, 632639, 4667641, 1750752]","[59955, 13180, 55567, 14590]","[17668531, 911140, 6663642, 3450940]","[201485, 269987]","['salary', 'freelance', 'investment']","[24726474, 4101128, 9235592]",0,0,0,0,0,27,30,0,0,1,citizen
7f7cf4cd-e548-4f27-be89-6ee17904ee33,"[3536586, 2312284, 3191376]","[5.300909849147503, 11.712039505394738, 5.512280309123673]","[14271190, 647131, 560771]","[56632, 26964, 2460]","[33593013, 1531441, 1116969]","[99197, 356406]","['salary', 'freelance', 'salary']","[20309946, 11130514, 24725136]",0,0,0,0,0,16,9,0,0,1,permanentResident
2ff29234-97c2-4660-8f25-85bebdcbbd1c,[264401],"[6.101579997498686, 3.152754319082726, 6.408027763575326, 5.657919993489062]","[6524437, 6057274, 484219, 687976]","[45309, 45888, 2522, 3372]","[33756535, 14193238, 508079, 735306]","[66531, 58954, 29565, 61992, 72125]","['bonus', 'freelance', 'bonus']","[2405647, 10362594, 1317035]",0,0,0,0,0,30,15,0,1,1,other
f73771b8-9adf-4aa4-9902-7cfd803cf815,"[196133, 150454]",[10.126614261241974],[3666349],[61106],[6112975],"[33865, 74745]","['investment', 'freelance']","[5288854, 11293099]",0,0,0,0,0,11,10,0,0,1,permanentResident
6de35c0a-881e-4748-affa-8a2d6190c74d,"[1167603, 715874, 215728]","[7.9769144469426525, 6.340255947712367, 6.266594735213536, 11.60941645907278, 6.641154928888821]","[11318461, 865506, 2159297, 1625906, 3047148]","[188641, 14425, 8997, 33873, 50786]","[14152145, 2158022, 12718764, 4135124, 8853344]","[50969, 54863]","['freelance', 'salary']","[4141788, 24054465]",0,0,0,0,0,10,29,0,1,1,permanentResident
a160f151-2fa9-4db0-9aec-4667c4ef6ddf,[807449],"[15.575974584310677, 4.221284478607643, 11.682920497607808, 6.7839267160680485]","[478500, 4700318, 873092, 32629883]","[19938, 19585, 14552, 93764]","[2267209, 18233554, 4893292, 53770359]","[103293, 91387, 196894, 153314]","['freelance', 'freelance', 'salary']","[10377329, 6574915, 5334335]",0,0,0,0,0,15,1,0,0,1,other
54c04458-9c4a-48c5-80ab-fd1282250ec6,"[124584, 558054]","[4.985980836959404, 6.132226209599087, 4.595156478880327, 5.28423443901654]","[2534914, 13661422, 1882552, 1626399]","[30178, 142306, 9805, 7530]","[7176027, 17271508, 2233226, 5000000]","[76468, 44607]","['investment', 'investment']","[5024548, 9516674]",0,0,0,0,0,7,20,0,0,1,permanentResident
12c4d535-9dea-4094-b1fb-4d8a4e0d9679,"[803436, 854394, 625712, 951736]","[6.311477131917529, 9.717261912311752, 4.436501146750818, 16.381164640943098]","[7495683, 4196550, 4728715, 185728]","[39040, 116571, 15762, 3095]","[45812144, 5906599, 5000000, 200000]","[97479, 183080, 85824, 165203]","['salary', 'salary']","[18882627, 13450750]",0,0,0,0,0,22,23,0,0,1,permanentResident
d886e2ae-9e18-4afd-ad12-4185ef8d3e6f,"[246731, 744830, 424346, 164255]","[5.778904709540374, 4.717015915676887, 18.432142751944156, 4.595262374060065, 5.906327833085392]","[1385293, 3796321, 153850, 264549, 11051622]","[16492, 79090, 3205, 1102, 76747]","[3852525, 9271526, 466718, 10895790, 12410314]","[24317, 108835, 53752, 40097]","['bonus', 'salary']","[3550905, 19476512]",0,0,0,0,0,7,11,0,0,1,citizen
5a15e376-b26f-4835-9c7a-cd7820ed7729,"[701635, 562566, 1308971, 1063047]","[7.509586591762538, 16.12517694344419, 5.050355527967058, 11.351594725007468]","[704510, 608177, 4781460, 6713728]","[6523, 16894, 19923, 79925]","[15139036, 1761383, 13778268, 8370931]","[26732, 116461, 125407, 122693, 31840, 86602]","['salary', 'bonus']","[22390847, 3503052]",0,0,0,0,0,16,8,1,1,1,citizen
ba18272b-25a5-4fe8-91fa-449bd6edb134,[220316],"[17.438263920134652, 3.0844106844416364, 6.340970797976908, 7.531230233028473]","[272195, 6668363, 4655668, 411005]","[11341, 29247, 77594, 3425]","[613592, 24729618, 4686974, 1554237]","[83864, 71875]","['bonus', 'investment']","[1861239, 8947352]",0,0,0,0,0,7,27,0,0,1,permanentResident
0b2a49a9-7235-4f47-845c-e116592ad2ee,[180029],[7.484230710442145],[993857],[27607],[2310329],"[43025, 43826, 15766]","['bonus', 'bonus']","[3657308, 3970421]",0,0,0,0,0,25,29,1,1,1,other
3e298277-2569-41f3-957a-617dceb21780,[273743],"[9.008976448842247, 17.06331396251395, 9.79982096884938, 6.8635932868046305, 6.576584226951638]","[6793594, 3306871, 3510198, 516350, 4289731]","[94355, 91858, 73129, 2689, 15543]","[8369755, 3770259, 4694434, 838750, 5000000]","[114609, 33227, 105464]","['freelance', 'salary']","[6099323, 7095407]",0,0,0,0,0,27,10,1,1,1,citizen
d020f6ff-5927-4a48-a68d-97ea568f6914,[229086],"[6.093766902768974, 7.415986165538627, 19.469219505146054]","[2218730, 372781, 633363]","[13207, 10355, 52780]","[5095828, 1925475, 966341]","[13164, 73281, 45399]","['salary', 'investment']","[8092106, 5079186]",0,0,0,0,0,23,9,0,0,1,citizen
23745c63-2bd8-48e7-b9ac-13ab3fb56c15,"[151057, 143746]",[5.6801928680909874],[2720692],[13337],[12531972],"[66563, 66188]",['salary'],[10324197],0,0,0,0,0,26,6,0,0,1,citizen
d2cc218d-f2c1-40d5-ae51-3a66696fad3f,"[256234, 160660, 139115, 450913]","[17.11912554704479, 3.2993900003496837, 4.305000283191086]","[1509166, 14057438, 5206603]","[41921, 117145, 27118]","[4280717, 33908645, 5429556]","[83888, 104472, 18394]","['freelance', 'freelance']","[3654245, 7672748]",0,0,0,0,0,25,21,0,0,1,permanentResident
8610e657-990d-4ab8-bcb8-6565511aa9aa,"[350275, 116742, 335237]","[3.6169553489358233, 4.437831766883867]","[5091410, 3494024]","[15153, 10040]","[11426291, 5000000]","[43405, 16252, 108767, 63574, 55765]","['bonus', 'investment', 'freelance']","[3882214, 4106755, 8023410]",0,0,0,0,0,22,8,0,0,1,citizen
fba2a3ed-19fd-4650-ac22-8b1caf8ce308,[464005],"[15.175035312375865, 4.7392817940743335, 4.828819792107943, 19.686812172927965]","[2191714, 6118474, 160633, 227882]","[36529, 19610, 669, 3165]","[3405562, 21419504, 5000307, 298669]","[47568, 58586, 40308, 65303, 23194]","['investment', 'freelance']","[510814, 8102470]",0,0,0,0,0,10,23,0,0,1,permanentResident
bead3644-21f7-4b71-b48a-7c4de1c710c8,"[235358, 271891]","[12.468554528943706, 7.919654212266233, 4.627080829459178, 5.005432954258828]","[2236594, 3458888, 15843196, 4646136]","[186383, 96080, 101559, 13828]","[3035182, 3587441, 16547192, 5357665]","[19194, 20235, 47250, 195259, 112802]","['investment', 'investment', 'salary']","[812612, 9044089, 14830907]",0,0,0,0,0,6,12,0,1,1,other
019e8ccf-1214-4da4-8059-b7927029a885,"[472140, 387695]","[19.48461757026614, 4.3004782419824785, 6.8470825652348335]","[851197, 9714965, 1197551]","[11822, 62275, 19959]","[2465347, 20916737, 2955505]","[102271, 108138, 76365, 89244]","['bonus', 'salary', 'salary']","[2304682, 10631928, 9701979]",0,0,0,0,0,13,12,0,0,1,other
ea33b338-07ef-463f-ad21-01b002686d62,"[808101, 389818, 352185]","[4.613285241827478, 16.639894197875616, 16.183059301024066, 11.20289275134123, 10.85339809317749]","[23974574, 1216003, 1091122, 487739, 974696]","[76842, 50667, 90927, 10161, 11604]","[28197375, 1410780, 2040915, 6873158, 1048348]","[93391, 61652, 78744, 20648, 52391]","['investment', 'bonus']","[9627207, 2856605]",0,0,0,0,0,8,26,0,1,1,permanentResident
3bf0b534-2dbb-4e24-a6b1-1a6ce0b4aca0,[481210],[13.978852409938826],[291215],[4045],[1070230],"[166999, 111546, 144514, 11580]","['bonus', 'salary']","[773410, 19234220]",0,0,0,0,0,4,21,0,0,1,other
d46d3120-b33a-4f40-9b8c-9c1291a96369,[812010],[15.254533223648334],[2228809],[37147],[3793140],"[132480, 92736]","['freelance', 'freelance', 'bonus']","[7228034, 5469413, 4139255]",0,0,0,0,0,29,20,0,1,1,citizen
08a7c9e3-fcc5-4c8e-b38a-09134d721184,"[747790, 931330]","[11.309127150224178, 7.7141131962859, 3.4194268938705563]","[4326421, 1925848, 3620625]","[72107, 9440, 15086]","[6767761, 5187722, 50269519]","[43074, 47154, 89021, 11530]","['salary', 'bonus', 'freelance']","[12271618, 2778050, 11430261]",0,0,0,0,0,11,22,0,0,1,permanentResident
2097ca90-8de7-48e8-81da-bbb48933b6eb,"[164614, 141931, 108886]","[14.005101877089016, 4.329076297886909, 4.5517596935552636]","[2765050, 5148343, 458002]","[57605, 18653, 1316]","[4001344, 5262065, 5118764]","[18368, 49245]","['bonus', 'bonus']","[1211822, 4080092]",0,0,0,0,0,4,8,0,0,1,other
947715a5-2350-4e65-aec7-d115d5a21f7e,"[110559, 126767, 135582]","[4.396924008224961, 7.651433248509875, 10.286627428562252, 4.055036710401647]","[1930492, 259248, 923157, 248162]","[5547, 1800, 19232, 2298]","[5818828, 939100, 1676562, 500000]","[20966, 20005, 17991, 20837, 11727, 18052]",['investment'],[2318272],0,0,0,0,0,14,23,0,0,1,other
75d82883-1723-463e-aa1d-3d0e39a083a4,"[176789, 145678, 118160, 188562]","[6.635740905192676, 9.294338671673032, 11.496303163051515]","[3794024, 875589, 2586048]","[16640, 18241, 30786]","[9095739, 6209216, 5548051]","[27601, 43436, 35923]",['salary'],[12991969],0,0,0,0,0,11,22,0,0,1,other
f880e8b6-fc77-47d9-9886-110567d97d46,[360610],"[6.500490135132692, 11.052350660729505]","[1260000, 1716825]","[5526, 23845]","[8586135, 3219303]","[132249, 128197]","['bonus', 'salary']","[2448732, 11893995]",0,0,0,0,0,1,25,0,0,1,other
cc2fda20-98e9-404a-9d87-cc0c2ee382af,"[100175, 101478, 100858, 102755]","[7.577528962448457, 3.9296621804907192, 5.442217094209529]","[1554595, 1660339, 3809290]","[129550, 13836, 11337]","[1902656, 5000000, 5000000]","[10073, 22201, 11328, 11625]",['bonus'],[3517617],0,0,0,0,0,16,21,0,0,1,permanentResident
acea5e06-3104-4790-b0a5-6705d16c777d,[200711],"[19.62730187413527, 15.594123129114333, 5.2734087627902415, 5.2095111386831245]","[1749358, 1887294, 4318435, 632660]","[36445, 22468, 32715, 4793]","[1755365, 3505699, 6420906, 921127]","[24241, 16266, 20876]",['freelance'],[3921145],0,0,0,0,0,7,13,1,1,1,citizen
d519b784-9102-425d-b4e8-e9628fd44ee5,"[180979, 230598, 1180720, 1038146]","[10.717990557248198, 16.569578824505673, 3.4670070267428263, 16.819642202208627]","[2044960, 909627, 5270914, 2130354]","[24345, 15160, 15146, 35506]","[2750554, 1545631, 34478840, 2603287]","[85318, 67614, 42849, 52477, 127133]","['freelance', 'salary']","[9497709, 13678920]",0,0,0,0,0,27,2,0,0,1,other
3607dd0d-1f7d-4be9-9440-e481e9874f3f,"[490399, 698177, 689762]","[5.608230459992505, 5.2849274715455]","[4376380, 192692]","[52100, 945]","[6661956, 5633010]","[95649, 97962, 90775]","['salary', 'bonus']","[23623252, 1912341]",0,0,0,0,0,14,11,0,0,1,permanentResident
2b93677f-cda3-475e-8154-9a93335f1cd9,[243412],"[5.993973886764563, 7.8723289096105855, 12.569069768167079, 5.003328066030587]","[24193532, 1886889, 841301, 144968]","[168011, 31448, 11685, 711]","[55036838, 6048154, 1193754, 8132741]","[60793, 166798, 130846, 149150]","['freelance', 'salary', 'salary']","[6797538, 5024412, 24220842]",0,0,0,0,0,15,5,0,0,1,citizen
795fbd72-e10a-414c-bd38-6f650e50014e,[321094],"[18.45036435660746, 5.2057316595227565, 7.18716646680648, 6.36160742701642]","[396516, 751288, 6348933, 2677112]","[33043, 12521, 132269, 11742]","[1316236, 1710477, 8303659, 6221600]","[34044, 41855, 69860, 58888, 48351]","['bonus', 'freelance']","[4142797, 7281957]",0,0,0,0,0,23,14,0,1,1,other
8ec8531c-a3ee-4cc1-a190-0b0a2fc2f5f2,"[622270, 688257]","[4.980793667037893, 8.141434065660238]","[8962577, 5286008]","[43934, 146834]","[27644544, 5565153]","[49730, 98359]",['salary'],[24125456],0,0,0,0,0,23,7,0,1,1,other
b560de92-187d-4a78-ab59-b24fd8f45157,"[748899, 788699]",[15.213539368273869],[269875],[4498],[616543],"[23250, 91307, 38903]","['freelance', 'salary', 'freelance']","[2798508, 15942639, 11983611]",0,0,0,0,0,29,9,0,1,1,permanentResident
82863f46-38a0-426c-816e-107ddd251796,"[1268660, 572717, 1452700]","[4.875458580993747, 4.399083375982392, 7.041057022123867]","[197533, 7554197, 4728348]","[915, 26230, 49254]","[6298319, 19314094, 6180455]","[199323, 40673]","['investment', 'freelance', 'salary']","[4846258, 7563469, 12398609]",0,0,0,0,0,9,7,0,0,1,permanentResident
4f5163ae-d4d8-4e7e-bc98-844d628a5820,"[174008, 395292, 224054, 282523]","[5.6769682209110695, 6.962503114103365]","[4033442, 2981311]","[16806, 22586]","[7954201, 7483677]","[29230, 27266]",['freelance'],[8758159],0,0,0,0,0,25,12,0,0,1,other
33f9e0d2-42ee-48af-9285-19dab235d380,"[118646, 545754]","[6.69483467477807, 7.3996207437472785, 7.699187017782536]","[15149440, 195693, 908242]","[70136, 4077, 12614]","[21772598, 227820, 1130399]","[94698, 95028, 158972, 23256, 106801]","['freelance', 'investment']","[8217664, 7590625]",0,0,0,0,0,7,11,0,0,1,other
3e329f52-f638-436f-8886-47efff1778a0,"[403299, 422869, 169320]","[11.61302845125504, 6.820824347453453, 4.232649806249158, 4.5310298411541945]","[609140, 5246398, 390699, 490660]","[7252, 14573, 1714, 4543]","[2038610, 5734100, 953878, 500000]","[43814, 76276, 44004, 91826, 48539, 54361]","['investment', 'investment']","[5127228, 5589089]",0,0,0,0,0,12,27,0,0,1,citizen
35095809-9aeb-49fa-a14b-8cf1e83f1eb9,[100000],"[5.9100319354516575, 5.972062681285943, 7.576582164210367]","[871341, 107299, 310020]","[18153, 1788, 2871]","[1128428, 500000, 500000]","[10000, 10000, 10000, 10001]",['bonus'],[566002],0,0,0,0,0,6,15,0,0,1,citizen
d32bdb19-dff6-4ce9-8fff-8db0f85d6698,"[169948, 121206, 152602, 142313]",[6.5101517984761585],[496966],[6902],[2762919],"[28967, 66520]","['bonus', 'investment', 'bonus']","[3562130, 7822883, 4397001]",0,0,0,0,0,9,20,0,0,1,citizen
