inquiry_id,ind_det_credit_debts_balance,ind_det_debts_interestRate,ind_det_debts_currentBalancet,ind_det_debts_monthlyPayment,ind_det_debts_originalAmount,ind_det_expenses_monthlyAmount,ind_det_incomes_tyoe,ind_det_incomes_amount,tax_account_connected,has_no_incomes,has_no_expenses,has_no_debts,has_no_credit_debts,years_in_industry,years_as_management,ever_filed_bankruptcy,ongoing_lawsuits,credit_check_consent,citizenship_status,equity_injection,business_purchase_price,is_providing_collateral,is_interested_in_refinancing_existing_debt,total_fund_amount,fund_use_count,fund_use_list,fund_amount_list,status,type,loan_amount,is_buying_business,is_primarily_selling_or_providing_services,is_operating_for_profit,is_primarily_lending_business,is_pyramid_sale_distribution_plan,is_deriving_gambling_revenue,is_engaged_in_illegal_activity,is_private_club_with_limited_membership,is_government_owned_entity,is_loan_packager,is_associate_with_criminal_history,is_equity_owned_by_lender_or_cdc,is_presenting_prurient_performances,is_defaulted_on_federal_loan,is_engaged_in_political_or_lobbying_activities,is_speculative_in_nature,is_primarily_earning_from_rent_interest_or_investments,is_for_profit_subsidiary_of_nonprofit,is_pawn_shop,is_owned_or_controlled_by_native_american_tribe,crm_score,has_crm,has_middesk,liens_found,litigations_found,watchlist_hit
a9ed2019-b569-4e7c-89eb-1fcc8f0f8dea,"[100000, 100001, 100000, 100000]","[8.290672978283602, 4.031504811152129, 4.863494713328462]","[123222, 997261, 298641]","[3423, 13851, 1914]","[1000000, 1000000, 500000]","[10001, 10000]",['bonus'],[402096],0,0,0,0,0,22,25,0,1,1,permanentResident,15494786,9524245.0,1,0,54369726.0,3,"['Equipment Purchase', 'Office Expansion', 'Marketing']","[8038525.0, 4300487.0, 42030714.0]",submitted,['acquisition'],54369726,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.0,1.0,0.0,0.0,0.0,0.0
4bc5cdff-f960-4e58-a787-c0318693043b,"[917076, 131473]","[12.456118520656286, 6.784298245361671]","[1300680, 2601815]","[21678, 13551]","[1576156, 5502329]","[95529, 97995, 96633, 95396, 91677]","['investment', 'investment', 'freelance']","[8273370, 1145238, 5470629]",0,0,0,0,0,18,6,1,0,1,permanentResident,26528622,7865273.0,1,0,91044036.0,6,"['Marketing', 'Equipment Purchase', 'Technology Upgrade', 'Staff Hiring', 'Research and Development', 'Inventory']","[761140.0, 2666661.0, 6320737.0, 1440530.0, 1247437.0, 78607531.0]",ineligible,['acquisition'],91044036,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.0,1.0,0.0,0.0,0.0,0.0
f299b462-ef0b-48d6-ab5f-8443007307ab,[612005],"[6.825826899258364, 7.053832764200302, 5.238436487086609, 7.386330269690326]","[6642020, 7464942, 709364, 1192523]","[30750, 103680, 4222, 6625]","[6899795, 8001984, 1140241, 3287834]","[102125, 130261, 52445, 53666]","['freelance', 'salary']","[4163882, 17971201]",0,0,0,0,0,16,12,0,0,1,other,589659,0.0,1,0,3574796.0,6,"['Staff Hiring', 'Office Expansion', 'Equipment Purchase', 'Research and Development', 'Technology Upgrade', 'Marketing']","[520969.0, 500000.0, 602775.0, 500000.0, 500000.0, 951052.0]",withdrawn,['equipmentPurchase'],3574796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.0,1.0,0.0,0.0,0.0,0.0
ab12748e-3165-442e-9ece-3a79dff66d1a,"[100000, 100001]","[11.831780743391057, 4.104877338636572, 6.090788395882626]","[154410, 679598, 636154]","[3217, 18878, 8835]","[618874, 1454137, 1000000]","[14065, 19328, 16215, 14220]",['investment'],[2392843],0,0,0,0,0,26,27,0,0,1,citizen,3850007,9738396.0,1,0,13234291.0,5,"['Marketing', 'Working Capital', 'Equipment Purchase', 'Inventory', 'Office Expansion']","[777598.0, 559844.0, 2572924.0, 989832.0, 8334093.0]",ineligible,"['acquisition', 'equipmentPurchase']",13234291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,846.0,1.0,0.0,0.0,0.0,0.0
d571544f-93c5-47b0-8ac7-fda3a75d33bd,"[100000, 100000, 100001]","[5.599454144977409, 9.083114499125614, 4.723076573684687, 7.059051593251825]","[423652, 113902, 652072, 145594]","[1217, 2373, 7763, 6066]","[5000000, 200000, 1000000, 200000]","[10000, 10001, 10001, 10001, 10001, 10001]",['bonus'],[551627],0,0,0,0,0,1,18,0,0,1,permanentResident,13130714,0.0,1,0,47357505.0,7,"['Office Expansion', 'Inventory', 'Working Capital', 'Technology Upgrade', 'Staff Hiring', 'Equipment Purchase', 'Research and Development']","[1604404.0, 6049671.0, 1867060.0, 3378943.0, 4637068.0, 4443270.0, 25377089.0]",awaiting info,['equipmentPurchase'],47357505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.0,1.0,0.0,0.0,0.0,0.0
0e7261e8-ec58-423c-9082-479baaf651fb,"[1917091, 699985, 2232728, 944455]",[17.845426624483327],[501822],[10455],[1843983],"[81225, 82884, 111759, 33606, 13236]","['freelance', 'salary']","[6385018, 21981251]",0,0,0,0,0,8,29,0,0,1,permanentResident,372040,0.0,1,0,3819108.0,7,"['Inventory', 'Equipment Purchase', 'Office Expansion', 'Staff Hiring', 'Technology Upgrade', 'Research and Development', 'Marketing']","[558738.0, 727602.0, 500000.0, 500000.0, 500000.0, 500000.0, 532768.0]",forwarded,"['commercialRealEstate', 'workingCapital']",3819108,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.0,1.0,0.0,0.0,0.0,0.0
528471a2-7862-425c-9582-78e82192e83d,"[186709, 178171]","[6.909898456419178, 7.996276808792494]","[1205020, 1551421]","[4017, 43095]","[19369731, 1920421]","[51006, 26180, 72003, 56472, 17650, 20243]",['freelance'],[10511332],0,0,0,0,0,7,19,0,0,1,other,11981318,0.0,1,0,41265997.0,7,"['Technology Upgrade', 'Staff Hiring', 'Marketing', 'Working Capital', 'Equipment Purchase', 'Research and Development', 'Inventory']","[4122790.0, 7072014.0, 4343162.0, 823406.0, 3038772.0, 1064954.0, 20800899.0]",awaiting help,['export'],41265997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.0,1.0,0.0,0.0,0.0,0.0
be191b7a-9346-4d1a-b510-8bdbb325c884,"[383214, 107256, 256359]",[19.863946699513054],[594742],[24781],[4996539],"[38202, 25414, 52312, 33172]","['freelance', 'freelance']","[7045998, 2409473]",0,0,0,0,0,16,9,0,0,1,citizen,9678318,0.0,0,0,82485863.0,6,"['Research and Development', 'Working Capital', 'Inventory', 'Staff Hiring', 'Office Expansion', 'Marketing']","[2037919.0, 2753416.0, 3432103.0, 6120556.0, 663482.0, 67478387.0]",awaiting info,"['acquisition', 'supplies']",82485863,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.0,1.0,0.0,0.0,0.0,0.0
b617c5bd-5e89-4342-b310-343fe8350ee9,[947669],"[10.047107410674148, 17.211083470792815, 6.351953014653525]","[387700, 2383759, 3647674]","[4615, 66216, 101324]","[7893988, 4554958, 6533369]","[215656, 223889, 222386, 208020, 134754]","['investment', 'salary']","[6673520, 17699360]",0,0,0,0,0,4,20,1,0,1,citizen,15933587,0.0,1,0,56558245.0,2,"['Technology Upgrade', 'Working Capital']","[1613260.0, 54944985.0]",awaiting info,['export'],56558245,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,607.0,1.0,0.0,0.0,0.0,0.0
1927f4d6-1af1-4535-b70b-a603bba272d7,[643340],"[7.974536841018887, 15.56574249077984, 11.56497582861332, 6.043406391395705, 10.580012257281897]","[727167, 702560, 3290506, 5444305, 953167]","[12119, 14637, 68552, 45369, 15886]","[3248709, 932890, 5073458, 16335656, 3571667]","[62768, 198993, 17747]","['bonus', 'salary']","[3202759, 23652900]",0,0,0,0,0,26,12,0,0,1,other,2488222,100359.0,0,0,18561516.0,4,"['Working Capital', 'Staff Hiring', 'Research and Development', 'Technology Upgrade']","[784141.0, 2629525.0, 561531.0, 14586319.0]",awaiting info,['acquisition'],18561516,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,772.0,1.0,0.0,0.0,0.0,0.0
f9a3da6d-cf9a-462f-b871-4cf428cf04d5,"[238623, 407306, 320838, 315676]","[5.19944500197059, 6.342832802822347, 10.791695810362032]","[1374025, 4109514, 1374291]","[7156, 31133, 28631]","[4149123, 6608002, 1978643]","[49226, 52724, 52169, 64531]","['investment', 'freelance', 'investment']","[8629181, 3294634, 2600120]",0,0,0,0,0,9,15,0,0,1,permanentResident,2029564,0.0,1,0,22071874.0,3,"['Office Expansion', 'Marketing', 'Equipment Purchase']","[1103013.0, 2482558.0, 18486303.0]",ineligible,"['workingCapital', 'equipmentPurchase', 'supplies']",22071874,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.0,1.0,0.0,0.0,0.0,0.0
c69ea575-237f-4c96-9ccd-cd66bc8f91f8,"[214446, 526769]","[11.202135401332509, 4.799044096040912, 17.71248829392716]","[883499, 17992647, 497658]","[12271, 83299, 10368]","[2015565, 18404086, 531603]","[10540, 20423, 77912, 15440, 29283]","['investment', 'bonus']","[9977172, 674676]",0,0,0,0,0,1,5,0,0,1,other,517640,0.0,0,0,8617878.0,2,"['Working Capital', 'Research and Development']","[500000.0, 8117878.0]",withdrawn,['workingCapital'],8617878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478.0,1.0,0.0,0.0,0.0,0.0
066b14b4-9ea3-48aa-9d6a-10358a7e3b15,"[100001, 100000]","[4.40700446293251, 5.108530987434683, 5.921499606750356, 13.387433773561213, 5.782528139996523]","[556775, 3464227, 437580, 167485, 1114768]","[7733, 26244, 2279, 13957, 5161]","[1018336, 5000000, 500000, 200000, 5000000]","[10000, 10001, 10001, 10001]","['bonus', 'bonus']","[494181, 362686]",0,0,0,0,0,6,27,1,0,1,citizen,3138144,0.0,1,0,18800821.0,6,"['Staff Hiring', 'Marketing', 'Inventory', 'Working Capital', 'Office Expansion', 'Equipment Purchase']","[839656.0, 2577810.0, 1569861.0, 505285.0, 512585.0, 12795624.0]",awaiting info,"['supplies', 'commercialRealEstate', 'acquisition']",18800821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840.0,1.0,0.0,0.0,0.0,0.0
152ead8a-b21a-4c05-8880-4e9224f7bf9f,[114921],"[7.473730297091986, 3.822425609340237]","[1057989, 1932136]","[5186, 11501]","[3088280, 5000000]","[12857, 10003]",['investment'],[1721426],0,0,0,0,0,25,10,0,0,1,other,7850156,772446.0,0,0,97454017.0,2,"['Inventory', 'Office Expansion']","[9695131.0, 87758886.0]",ineligible,['acquisition'],97454017,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,608.0,1.0,0.0,0.0,0.0,0.0
e2d123d3-9061-4fcd-a806-4d81328587b1,"[118582, 109330, 108853]","[6.866094124215086, 3.69966346308337, 7.598916455364459, 4.858496031042772]","[1294096, 1640545, 448761, 1894411]","[5991, 4557, 4155, 7893]","[2236553, 5000000, 500000, 5000000]","[40351, 30211, 54846]","['investment', 'bonus']","[4549025, 1877889]",0,0,0,0,0,7,8,0,0,1,citizen,637094,0.0,0,0,12431720.0,7,"['Equipment Purchase', 'Working Capital', 'Inventory', 'Office Expansion', 'Research and Development', 'Staff Hiring', 'Marketing']","[2988674.0, 500000.0, 962552.0, 761881.0, 500000.0, 662930.0, 6055683.0]",forwarded,"['equipmentPurchase', 'commercialRealEstate', 'acquisition']",12431720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.0,1.0,0.0,0.0,0.0,0.0
83f3b395-b1f2-455a-bcdf-342e68bb30cc,"[426908, 387539]","[7.521111135404043, 9.341181943209264, 15.758160191727635]","[3894192, 701818, 248333]","[46359, 8355, 2956]","[5281986, 2721724, 2281328]","[90436, 37119]","['freelance', 'investment', 'investment']","[3104508, 2161859, 7590847]",0,0,0,0,0,6,10,0,1,1,other,23516324,0.0,0,0,84896399.0,2,"['Office Expansion', 'Research and Development']","[3979126.0, 80917273.0]",awaiting help,"['equipmentPurchase', 'other', 'commercialRealEstate']",84896399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,398.0,1.0,0.0,0.0,0.0,0.0
01c0c7f0-aed6-488c-8344-408f8ce3186e,"[236283, 423743]","[9.777224549087547, 9.528311981680314, 8.837464912410546, 5.568270357206549, 14.121746104415905]","[811317, 3818017, 813685, 14423126, 1062300]","[11268, 63634, 9687, 171704, 22131]","[2675916, 6758276, 2814907, 15224366, 1735721]","[56455, 42344, 57547, 18933]","['bonus', 'investment', 'freelance']","[2960743, 6313299, 3344486]",0,0,0,0,0,14,26,1,0,1,permanentResident,15613808,0.0,0,0,82380066.0,6,"['Technology Upgrade', 'Staff Hiring', 'Research and Development', 'Equipment Purchase', 'Working Capital', 'Inventory']","[6757785.0, 4391235.0, 2235530.0, 8536606.0, 2091824.0, 58367086.0]",ineligible,['acquisition'],82380066,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,799.0,1.0,0.0,0.0,0.0,0.0
734ba69f-ef08-4f27-9cfc-35ce46b12a25,"[420313, 1150749, 989287]","[3.564302038534727, 6.894554016428986]","[11580869, 7381764]","[37118, 41010]","[41393140, 14260689]","[121328, 63423]","['salary', 'bonus']","[24579185, 689239]",0,0,0,0,0,4,6,0,0,1,citizen,4361478,8622260.0,1,0,53913715.0,4,"['Inventory', 'Marketing', 'Technology Upgrade', 'Office Expansion']","[3944631.0, 4821020.0, 4022146.0, 41125918.0]",ineligible,['acquisition'],53913715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.0,1.0,0.0,0.0,0.0,0.0
b6bdc831-6c46-4958-834b-b145126de15a,"[2233591, 1506926, 106542, 655282]",[11.95020307930578],[3234058],[44917],[5557379],"[121351, 39568, 58969, 130625, 17930, 48448]","['bonus', 'investment', 'salary']","[1412451, 8885613, 22091960]",0,0,0,0,0,26,30,0,0,1,citizen,13203351,4976177.0,0,0,57273535.0,7,"['Staff Hiring', 'Office Expansion', 'Research and Development', 'Inventory', 'Working Capital', 'Marketing', 'Technology Upgrade']","[6214134.0, 4623231.0, 656911.0, 2785559.0, 1239744.0, 3437119.0, 38316837.0]",ineligible,['acquisition'],57273535,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,413.0,1.0,0.0,0.0,0.0,0.0
0068621e-199e-4126-a10f-cff3f3219812,"[185520, 609072, 656528, 696591]","[6.3588748285662735, 5.981056270640659, 5.873371498968108]","[2481123, 1852398, 2470578]","[41352, 8125, 34314]","[3142766, 11477417, 5890008]","[34722, 52796, 51085, 44370, 31638]",['salary'],[10146122],0,0,0,0,0,13,24,0,0,1,other,12653013,0.0,0,0,43152416.0,6,"['Working Capital', 'Technology Upgrade', 'Marketing', 'Staff Hiring', 'Equipment Purchase', 'Research and Development']","[813064.0, 2820834.0, 4587263.0, 558427.0, 3674596.0, 30698232.0]",ineligible,['acquisition'],43152416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.0,1.0,0.0,0.0,0.0,0.0
96b15519-a73f-45f8-9afa-3632b2b20e20,[332957],"[5.5208728377652925, 6.158152540269596]","[4615731, 1871491]","[22626, 38989]","[7152351, 2134949]","[104353, 39461, 39796, 26740, 149363, 65228]",['salary'],[18409592],0,0,0,0,0,17,5,0,0,1,other,10406030,0.0,1,0,57443113.0,2,"['Staff Hiring', 'Inventory']","[8946276.0, 48496837.0]",awaiting info,['acquisition'],57443113,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.0,1.0,0.0,0.0,0.0,0.0
f3da5b33-d09b-4eb5-b1ca-e04c6c91e4c2,"[149900, 158329]","[6.795081317831837, 4.826194405737709]","[3817196, 404067]","[79525, 3061]","[8613072, 5014337]","[66749, 40967, 32399]",['salary'],[8111688],0,0,0,0,0,5,11,0,0,1,citizen,7088576,0.0,1,0,35385282.0,5,"['Office Expansion', 'Marketing', 'Technology Upgrade', 'Working Capital', 'Inventory']","[2638963.0, 1181080.0, 2686288.0, 793731.0, 28085220.0]",awaiting info,['equipmentPurchase'],35385282,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,814.0,1.0,0.0,0.0,0.0,0.0
bcbf20d9-f4d8-4b00-a30d-ceff046b1a5c,"[145506, 174449, 257577, 345194]","[3.524578514109052, 7.32949702595107, 5.981030485768369, 10.079328068287925]","[8911773, 754792, 622658, 192505]","[25609, 3700, 2883, 4011]","[10415447, 892004, 1620080, 1000000]","[44251, 15306, 44526, 18640, 10481]","['investment', 'investment']","[4014832, 2730028]",0,0,0,0,0,23,21,0,0,1,permanentResident,1599943,0.0,1,0,10357487.0,3,"['Research and Development', 'Marketing', 'Equipment Purchase']","[505586.0, 1367431.0, 8484470.0]",ineligible,"['equipmentPurchase', 'acquisition', 'workingCapital']",10357487,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.0,1.0,0.0,0.0,0.0,0.0
4549eb79-2934-4ab8-940f-3c9c3f5b6427,"[240559, 136607, 103227, 238249]",[4.887412683200353],[541792],[5017],[667423],"[10759, 37906, 22262, 42056]",['investment'],[5028233],0,0,0,0,0,20,5,0,1,1,other,16591560,5704516.0,1,0,71703511.0,3,"['Research and Development', 'Office Expansion', 'Equipment Purchase']","[2796809.0, 6781869.0, 62124833.0]",ineligible,['acquisition'],71703511,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,490.0,1.0,0.0,0.0,0.0,0.0
6a325b5f-2392-4d34-a841-f7605db520da,"[718984, 648045, 758748]","[4.314783944623741, 16.002227343011192, 16.259201224176273]","[5178249, 3002336, 1385858]","[61646, 35742, 16498]","[6875847, 4912261, 1442855]","[31483, 86530]","['bonus', 'investment', 'salary']","[3056287, 2785744, 18524812]",0,0,0,0,0,29,1,0,0,1,permanentResident,535096,0.0,1,0,3290532.0,7,"['Equipment Purchase', 'Working Capital', 'Marketing', 'Inventory', 'Technology Upgrade', 'Staff Hiring', 'Office Expansion']","[717288.0, 500000.0, 500000.0, 500000.0, 500000.0, 500000.0, 73244.0]",forwarded,"['acquisition', 'workingCapital']",3290532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.0,1.0,0.0,0.0,0.0,0.0
c8952f1f-19bb-415e-86da-c10cbbf70e27,[354223],[3.145895486127813],[19844774],[78749],[37547685],"[18416, 96928, 99879, 52400]","['freelance', 'investment']","[5748231, 7948547]",0,0,0,0,0,1,14,0,1,1,other,3512968,0.0,0,0,14855724.0,4,"['Working Capital', 'Marketing', 'Research and Development', 'Technology Upgrade']","[504296.0, 1620758.0, 611468.0, 12119202.0]",awaiting info,['commercialRealEstate'],14855724,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.0,1.0,0.0,0.0,0.0,0.0
cba319aa-8c53-4b84-a42a-f947b63a6d83,"[482793, 724540, 560983]","[7.552457080657097, 3.227301181611239, 6.937015984836992, 3.6260923017866564, 7.781758355272537]","[3311911, 5899910, 4096754, 3853013, 227417]","[91998, 16954, 113799, 16899, 3159]","[9249147, 27386069, 4140523, 5000000, 500000]","[120326, 146745, 125894, 27674, 139053]","['salary', 'freelance']","[15425414, 5800231]",0,0,0,0,0,19,5,1,0,1,other,10426204,8676897.0,1,0,78718430.0,6,"['Office Expansion', 'Research and Development', 'Technology Upgrade', 'Marketing', 'Working Capital', 'Staff Hiring']","[3661930.0, 1833011.0, 6398921.0, 1264274.0, 1742995.0, 63817299.0]",archived,"['acquisition', 'equipmentPurchase']",78718430,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778.0,1.0,0.0,0.0,0.0,0.0
a954bfca-e14a-4c46-9456-1007ca733475,[141211],"[6.075956276840302, 4.569150717190295]","[9668172, 7956326]","[40284, 30138]","[11161966, 14868939]","[44228, 26627, 55655, 64394, 96158]","['freelance', 'bonus']","[9668907, 4139980]",0,0,0,0,0,4,14,0,0,1,permanentResident,7695584,0.0,1,0,32486424.0,2,"['Technology Upgrade', 'Inventory']","[2109236.0, 30377188.0]",awaiting help,['other'],32486424,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,363.0,1.0,0.0,0.0,0.0,0.0
abe7fd09-4b50-4584-af12-b97e80313b88,[107232],"[9.221685358175188, 5.6745539488139025, 5.024523165521668, 7.80571448506762]","[5982297, 762883, 476168, 206553]","[83087, 12715, 1526, 906]","[8208146, 1000000, 5000000, 500000]","[26357, 23303]",['freelance'],[4768047],0,0,0,0,0,26,16,1,0,1,citizen,3731127,3205054.0,1,0,19462535.0,6,"['Working Capital', 'Office Expansion', 'Research and Development', 'Equipment Purchase', 'Marketing', 'Technology Upgrade']","[930691.0, 1607043.0, 655999.0, 4022533.0, 588595.0, 11657674.0]",ineligible,['acquisition'],19462535,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,762.0,1.0,0.0,0.0,0.0,0.0
712e046c-e7f9-499f-b7cc-96c0dff747c1,"[590832, 716532]","[3.8458274912760735, 7.52282428824212, 6.587875913070126, 5.177521151309943]","[9353005, 632639, 4667641, 1750752]","[59955, 13180, 55567, 14590]","[17668531, 911140, 6663642, 3450940]","[201485, 269987]","['salary', 'freelance', 'investment']","[24726474, 4101128, 9235592]",0,0,0,0,0,27,30,0,0,1,citizen,1865038,0.0,1,0,12456087.0,3,"['Technology Upgrade', 'Marketing', 'Staff Hiring']","[909401.0, 1233977.0, 10312709.0]",submitted,['export'],12456087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.0,1.0,0.0,0.0,0.0,0.0
7f7cf4cd-e548-4f27-be89-6ee17904ee33,"[3536586, 2312284, 3191376]","[5.300909849147503, 11.712039505394738, 5.512280309123673]","[14271190, 647131, 560771]","[56632, 26964, 2460]","[33593013, 1531441, 1116969]","[99197, 356406]","['salary', 'freelance', 'salary']","[20309946, 11130514, 24725136]",0,0,0,0,0,16,9,0,0,1,permanentResident,3102043,0.0,0,0,11281763.0,4,"['Staff Hiring', 'Working Capital', 'Office Expansion', 'Marketing']","[2006955.0, 500000.0, 622473.0, 8152335.0]",ineligible,['workingCapital'],11281763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.0,1.0,0.0,0.0,0.0,0.0
2ff29234-97c2-4660-8f25-85bebdcbbd1c,[264401],"[6.101579997498686, 3.152754319082726, 6.408027763575326, 5.657919993489062]","[6524437, 6057274, 484219, 687976]","[45309, 45888, 2522, 3372]","[33756535, 14193238, 508079, 735306]","[66531, 58954, 29565, 61992, 72125]","['bonus', 'freelance', 'bonus']","[2405647, 10362594, 1317035]",0,0,0,0,0,30,15,0,1,1,other,4726033,0.0,1,0,91146543.0,7,"['Marketing', 'Technology Upgrade', 'Office Expansion', 'Research and Development', 'Inventory', 'Staff Hiring', 'Working Capital']","[3568920.0, 8665873.0, 6844026.0, 1058366.0, 7127512.0, 7689897.0, 56191949.0]",forwarded,['supplies'],91146543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,711.0,1.0,0.0,0.0,0.0,0.0
f73771b8-9adf-4aa4-9902-7cfd803cf815,"[196133, 150454]",[10.126614261241974],[3666349],[61106],[6112975],"[33865, 74745]","['investment', 'freelance']","[5288854, 11293099]",0,0,0,0,0,11,10,0,0,1,permanentResident,4179272,7918171.0,1,0,59342806.0,6,"['Technology Upgrade', 'Working Capital', 'Office Expansion', 'Equipment Purchase', 'Research and Development', 'Marketing']","[5503013.0, 1881731.0, 2678552.0, 5481605.0, 1703160.0, 42094745.0]",archived,"['acquisition', 'other', 'workingCapital']",59342806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.0,1.0,0.0,0.0,0.0,0.0
6de35c0a-881e-4748-affa-8a2d6190c74d,"[1167603, 715874, 215728]","[7.9769144469426525, 6.340255947712367, 6.266594735213536, 11.60941645907278, 6.641154928888821]","[11318461, 865506, 2159297, 1625906, 3047148]","[188641, 14425, 8997, 33873, 50786]","[14152145, 2158022, 12718764, 4135124, 8853344]","[50969, 54863]","['freelance', 'salary']","[4141788, 24054465]",0,0,0,0,0,10,29,0,1,1,permanentResident,11905781,0.0,1,0,82998573.0,7,"['Staff Hiring', 'Working Capital', 'Office Expansion', 'Inventory', 'Research and Development', 'Marketing', 'Equipment Purchase']","[15208735.0, 2297737.0, 607493.0, 4047127.0, 2747808.0, 7396743.0, 50692930.0]",ineligible,['acquisition'],82998573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.0,1.0,0.0,0.0,0.0,0.0
a160f151-2fa9-4db0-9aec-4667c4ef6ddf,[807449],"[15.575974584310677, 4.221284478607643, 11.682920497607808, 6.7839267160680485]","[478500, 4700318, 873092, 32629883]","[19938, 19585, 14552, 93764]","[2267209, 18233554, 4893292, 53770359]","[103293, 91387, 196894, 153314]","['freelance', 'freelance', 'salary']","[10377329, 6574915, 5334335]",0,0,0,0,0,15,1,0,0,1,other,1480543,0.0,1,0,11580105.0,7,"['Technology Upgrade', 'Working Capital', 'Marketing', 'Inventory', 'Equipment Purchase', 'Research and Development', 'Staff Hiring']","[985985.0, 528426.0, 1466581.0, 1258334.0, 1498870.0, 500000.0, 5341909.0]",ineligible,['workingCapital'],11580105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.0,1.0,0.0,0.0,0.0,0.0
54c04458-9c4a-48c5-80ab-fd1282250ec6,"[124584, 558054]","[4.985980836959404, 6.132226209599087, 4.595156478880327, 5.28423443901654]","[2534914, 13661422, 1882552, 1626399]","[30178, 142306, 9805, 7530]","[7176027, 17271508, 2233226, 5000000]","[76468, 44607]","['investment', 'investment']","[5024548, 9516674]",0,0,0,0,0,7,20,0,0,1,permanentResident,7330880,6886919.0,1,0,77152169.0,4,"['Inventory', 'Working Capital', 'Research and Development', 'Marketing']","[8488692.0, 2272582.0, 1300158.0, 65090737.0]",withdrawn,['acquisition'],77152169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.0,1.0,0.0,0.0,0.0,0.0
12c4d535-9dea-4094-b1fb-4d8a4e0d9679,"[803436, 854394, 625712, 951736]","[6.311477131917529, 9.717261912311752, 4.436501146750818, 16.381164640943098]","[7495683, 4196550, 4728715, 185728]","[39040, 116571, 15762, 3095]","[45812144, 5906599, 5000000, 200000]","[97479, 183080, 85824, 165203]","['salary', 'salary']","[18882627, 13450750]",0,0,0,0,0,22,23,0,0,1,permanentResident,3437199,8987594.0,1,0,34258070.0,4,"['Technology Upgrade', 'Marketing', 'Working Capital', 'Equipment Purchase']","[3134331.0, 3943976.0, 706310.0, 26473453.0]",awaiting info,['acquisition'],34258070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,677.0,1.0,0.0,0.0,0.0,0.0
